SignDescription,X_2011NAD83,Y_2011NAD83,MERGE_SRC,Z
R7-1 / NO PARKING ANY TIME,1199359.093380227684975,878392.777451723814011,Mach9_SignFace,238.917799999995623
"D12-5 / Emergency Exit
Call 911 or 471-4158
When Alarm Sounds",1199328.137077301740646,877693.530818730592728,Mach9_SignFace,221.468099999998230
W1-2 / ,1192106.680063560605049,861738.508266896009445,Mach9_SignFace,280.818499999993946
"R3-5P / TO
GATEWAY PL",1194470.139247387647629,896431.536321640014648,Mach9_SignFace,342.300399999992806
W11-1 / ,1202516.195661798119545,887074.449064731597900,Mach9_SignFace,41.663899999999558
R10-3e / Push Button Wait For Walk Signal,1201271.149595469236374,885530.756614059209824,Mach9_SignFace,88.000400000004447
M1-4 / ,1191947.505185052752495,860384.046408891677856,Mach9_SignFace,224.369699999995646
M1-4 / ,1192190.668084561824799,896703.886170640587807,Mach9_SignFace,341.841799999994691
"D1-1 / PHO HOUSE DELI
425-892-8141",1207732.795792892575264,889225.560248062014580,Mach9_SignFace,81.074600000007194
W1-7 / ,1192594.559665217995644,861920.794647723436356,Mach9_SignFace,287.268700000000536
W13-1P / 30 MPH,1192106.734525382518768,861738.417059719562531,Mach9_SignFace,276.857999999992899
D3-1 / BALLINGER WY NE,1195533.503918558359146,895286.437890052795410,Mach9_SignFace,315.569300000002841
D3-1 / 1901,1198163.604629471898079,892569.415108889341354,Mach9_SignFace,207.750700000004144
D1-1 / Tires,1208252.306564882397652,889352.869376644492149,Mach9_SignFace,86.211200000005192
R2-1 / ,1197100.244551464915276,893709.219259724020958,Mach9_SignFace,227.472999999998137
R1-1 / STOP,1196844.704708218574524,893953.327039226889610,Mach9_SignFace,240.910699999993085
D1-1 / ,1198290.549585551023483,874630.275462314486504,Mach9_SignFace,202.291400000001886
R7-8 / RESERVED PARKING,1195617.283934727311134,895235.041339308023453,Mach9_SignFace,300.487899999992806
"R10-3e / PUSH BUTTON
WAIT FOR WALK SIGNAL",1199352.198708966374397,880417.691052809357643,Mach9_SignFace,240.611199999999371
D3-1 / 16th Ave NE,1194345.967251643538475,863940.120661556720734,Mach9_SignFace,369.687600000004750
W11-2 / CROSS WALK,1178900.675635725259781,904635.597997471690178,Mach9_SignFace,204.224199999996927
OM3 / ,1199297.444881469011307,879821.205041065812111,Mach9_SignFace,241.929499999998370
R3-8L / ONLY,1196504.602041974663734,868563.402753561735153,Mach9_SignFace,169.926500000001397
D10-1 / 17534,1202790.316504642367363,888307.587346479296684,Mach9_SignFace,66.317200000004959
D3-1 / ,1194308.901052802801132,863969.870602056384087,Mach9_SignFace,369.976200000004610
D3-1 / ,1194305.235705807805061,863965.481175139546394,Mach9_SignFace,369.160199999998440
W4-3 / ,1192079.469159975647926,861542.532937064766884,Mach9_SignFace,268.057600000000093
W12-2 / 14'-11"",1191984.135689228773117,860645.362815394997597,Mach9_SignFace,212.968200000002980
R10-3e / Push Button Wait For Walk Signal,1194416.976295977830887,864081.689604148268700,Mach9_SignFace,361.741399999998976
M6-1 / ,1196836.779855310916901,893956.236810311675072,Mach9_SignFace,240.389299999995274
"D1-1 / mobile electrical distributors
Established 1956",1199353.776461720466614,879641.567276969552040,Mach9_SignFace,251.005300000004354
"R7-302 / NO PARKING
MONDAY-FRIDAY
8AM-4PM
SCHOOL DAYS",1200996.511365219950676,884757.902844816446304,Mach9_SignFace,114.750700000004144
W12-2 / CLEARANCE 3.8 M,1198913.047356307506561,876053.728652149438858,Mach9_SignFace,205.515100000004168
R7-8 / Van Accessible,1205753.943779468536377,889088.659275144338608,Mach9_SignFace,68.015599999998813
M6-3 / AHEAD,1198499.052121311426163,875054.628944307565689,Mach9_SignFace,200.166400000001886
W14-2 / NO OUTLET,1220902.558823391795158,889251.017218142747879,Mach9_SignFace,49.131599999993341
M3-2 / 522/25,1221314.940872639417648,889279.443670481443405,Mach9_SignFace,37.549700000003213
OM3 / ,1224080.925826221704483,887824.050255805253983,Mach9_SignFace,42.305399999997462
R7-38 / This is a Smoke-Free Community,1199254.211044058203697,879574.311834052205086,Mach9_SignFace,241.404500000004191
R3-8L / OK,1222288.213860467076302,889212.380484387278557,Mach9_SignFace,56.733600000006845
D3-1 / NE 95,1195865.935012221336365,867520.145653724670410,Mach9_SignFace,201.986799999998766
R3-8a / LEFT & U-TURN AHEAD,1207339.137459471821785,889259.199616476893425,Mach9_SignFace,74.789000000004307
D11-1 / Bike Route,1195726.451695382595062,866824.690679803490639,Mach9_SignFace,227.137300000002142
D11-1c / 3 MILES,1195726.246643304824829,866825.137529313564301,Mach9_SignFace,226.298899999994319
R2-1 / SPEED LIMIT 35,1192009.258014306426048,860872.525418803095818,Mach9_SignFace,220.570399999996880
D3-1 / NE 178 ST,1202322.014291644096375,888823.818597480654716,Mach9_SignFace,80.164099999994505
R3-8a / ONLY,1209945.849109560251236,889190.375279054045677,Mach9_SignFace,56.987500000002910
R10-3e / Push Button Wait For Walk Signal,1223607.938911303877831,887840.104357555508614,Mach9_SignFace,36.319099999993341
R9-3 / ,1223597.414654135704041,887837.748719230294228,Mach9_SignFace,40.036999999996624
FDC / H-Y,1191910.768709972500801,860125.812017232179642,Mach9_SignFace,212.953800000002957
D3-1 / Lake City Wy NE,1194098.610462889075279,863696.523379728198051,Mach9_SignFace,372.111600000003818
R10-12 / STOP ON RED THEN LEFT TURN PERMITTED,1198278.965619221329689,874678.071626558899879,Mach9_SignFace,205.707899999993970
R5-1 / DO NOT ENTER,1194313.700583890080452,863960.250870645046234,Mach9_SignFace,367.247099999993225
D3-1 / ,1199339.825046047568321,877812.676577806472778,Mach9_SignFace,232.159400000004098
D1-1 / Mallory Paint Store,1188698.172772973775864,896809.470277056097984,Mach9_SignFace,360.010200000004261
R2-1 / 35,1178879.907632634043694,904720.721842974424362,Mach9_SignFace,198.400599999993574
R1-1 / STOP,1197706.758102223277092,873474.010714471340179,Mach9_SignFace,175.679699999993318
W1-6 / ,1192023.935150310397148,861450.525247052311897,Mach9_SignFace,260.794200000003912
D3-1 / ,1197091.395159721374512,893800.839155226945877,Mach9_SignFace,241.635200000004261
D3-1 / Lake City Wy NE,1198384.516261145472527,875029.104717135429382,Mach9_SignFace,204.532099999996717
R3-8 / ONLY,1182769.902477309107780,901751.409868225455284,Mach9_SignFace,354.643400000000838
M1-5 / 522,1222435.123999714851379,889170.590869814157486,Mach9_SignFace,45.617800000007264
W1-1 / ,1195619.955845385789871,895232.100728392601013,Mach9_SignFace,302.672399999995832
D11-4 / ,1198380.987068727612495,875006.656271219253540,Mach9_SignFace,201.654399999999441
W1-6 / ,1188005.766349390149117,897004.552564054727554,Mach9_SignFace,378.615799999999581
R10-3e / Push Button Wait For Walk Signal,1198380.386348143219948,875006.771756559610367,Mach9_SignFace,197.318899999998393
R10-10a / STOP ON FLASHING RED ● THEN PROCEED IF CLEAR,1177574.219299137592316,906878.713918060064316,Mach9_SignFace,28.332899999993970
D3-1 / ,1184220.883171141147614,901102.213988140225410,Mach9_SignFace,383.523199999995995
"D1-1 / Univ Of Wash Bothell
Cascadia College
NEXT LEFT",1222928.420585304498672,888341.848760887980461,Mach9_SignFace,49.388200000001234
W13-2 / EXIT 35 MPH,1191991.530359476804733,860383.741947561502457,Mach9_SignFace,212.492499999993015
R5-3 / NO MOTOR VEHICLES,1209077.682866886258125,889208.489416062831879,Mach9_SignFace,42.625700000004144
D11-1 / 322 372,1196947.951548978686333,871362.839411899447441,Mach9_SignFace,185.445900000006077
M1-4 / US 1,1207913.034933716058731,889223.869634643197060,Mach9_SignFace,66.732900000002701
R2-1a / ,1180062.724820807576180,902959.133830726146698,Mach9_SignFace,288.454599999997299
D1-1 / ,1205605.356478214263916,889090.590701729059219,Mach9_SignFace,78.556100000001607
R7-200 / ,1199341.529438972473145,879650.883531302213669,Mach9_SignFace,244.402600000001257
R3-5R / ONLY,1199329.889698475599289,878498.244760468602180,Mach9_SignFace,251.918300000004820
R7-8 / ,1205607.661591723561287,889075.453592896461487,Mach9_SignFace,77.856400000004214
W12-2P / LOW SHOULDER,1202432.170567393302917,886975.155956223607063,Mach9_SignFace,34.978499999997439
R10-11a / RIGHT TURNS PERMITTED,1199341.276486724615097,879476.301859483122826,Mach9_SignFace,242.705499999996391
W3-5 / 30,1199341.446105808019638,879650.875657305121422,Mach9_SignFace,241.207500000004075
R1-1a / 4-WAY,1199553.154343798756599,881622.965545147657394,Mach9_SignFace,224.799100000003818
R2-1 / ,1199944.649951890110970,882191.393542140722275,Mach9_SignFace,197.076700000005076
R3-5L / ONLY,1194086.534699633717537,863658.049047231674194,Mach9_SignFace,371.830700000005891
R2-1 / ,1199398.641201391816139,880534.545805975794792,Mach9_SignFace,244.071899999995367
D3-1 / E 147TH ST,1199359.822381392121315,881062.230446144938469,Mach9_SignFace,244.389599999994971
W1-8L / ,1191826.441122725605965,861707.556557148694992,Mach9_SignFace,259.684299999993527
D3-1 / NE 115th St,1197434.061141058802605,872599.069550976157188,Mach9_SignFace,182.944600000002538
R1-2 / YIELD,1192255.637442797422409,861818.712502807378769,Mach9_SignFace,290.001900000002934
W1-8R / ,1196039.827380970120430,867669.905852898955345,Mach9_SignFace,205.044899999993504
D3-1 / Lake City Wy NE,1194015.227755635976791,863611.538969635963440,Mach9_SignFace,370.192899999994552
R7-8 / 2 Hour Parking 8AM-6PM Except Sunday,1195373.243084222078323,864882.496729552745819,Mach9_SignFace,320.616099999999278
R1-1 / STOP,1194667.235966056585312,864238.652216732501984,Mach9_SignFace,369.673399999999674
D3-1 / ,1193698.153258562088013,863368.286175310611725,Mach9_SignFace,369.189899999997579
D3-1 / Lake City Wy NE,1194098.549439385533333,863696.480072721838951,Mach9_SignFace,371.616899999993620
D1-1 / SHERIDAN Heights,1201235.094221383333206,885676.778959810733795,Mach9_SignFace,91.394100000004983
R7-1 / ,1193002.946643725037575,862347.573649808764458,Mach9_SignFace,327.888399999996182
W4-3 / ,1198592.925949305295944,875501.709743052721024,Mach9_SignFace,206.570399999996880
R7-8 / Customer Parking,1197193.208276301622391,872394.272060304880142,Mach9_SignFace,176.999700000000303
 / ,1199132.603675723075867,877108.771161481738091,Mach9_SignFace,238.837400000003981
D3-1 / Bothell Way NE,1200248.659186393022537,883024.917793720960617,Mach9_SignFace,197.230500000005122
"D1-1 / MOBILE WELDING
Call 206
Text 972 1502",1205600.635359048843384,889136.249074980616570,Mach9_SignFace,80.739499999996042
"R10-3e / PUSH BUTTON
WAIT FOR
WALK SIGNAL",1202394.244134053587914,887052.971089303493500,Mach9_SignFace,37.251799999998184
W1-2 / ,1222969.521552965044975,888291.496171310544014,Mach9_SignFace,47.407699999996112
W14-1 / DEAD END,1201853.206174135208130,889578.555933147668839,Mach9_SignFace,105.344400000001770
R2-1 / ,1197909.113996714353561,892829.860126063227654,Mach9_SignFace,211.283299999995506
"R10-3e / TO CROSS
STREET
PUSH BUTTON
WAIT FOR
GREEN LIGHT
TO CROSS
ANY STREET
PUSH BUTTON
FOR GREEN",1181546.029925048351288,901533.905710056424141,Mach9_SignFace,321.899399999994785
R10-3e / Push Button Wait For Walk Signal,1199347.424768388271332,880759.340631976723671,Mach9_SignFace,239.569199999998091
W4-2 / ,1178876.985394388437271,904403.762503147125244,Mach9_SignFace,218.459099999992759
D3-1 / MERIDIAN AVE N,1189032.843691557645798,896698.931456148624420,Mach9_SignFace,341.320500000001630
W3-2 / ,1187934.690376058220863,896986.549647316336632,Mach9_SignFace,376.462599999998929
I-13 / DANGER TRESPASSING ON RAILWAY PROPERTY IS ILLEGAL OFFENDERS WILL BE PROSECUTED BNSF POLICE 1-800-832-5452,1177748.301956221461296,909660.067607313394547,Mach9_SignFace,16.325100000001839
"R2-1a / School Zone
FOR NOT
SPEEDING",1184536.025913551449776,900482.808730885386467,Mach9_SignFace,383.135599999994156
R5-1a / AUTHORIZED VEHICLES ONLY,1180106.801504299044609,902891.163822308182716,Mach9_SignFace,288.276500000007218
D9-6 / IN CASE OF EMERGENCY CALL 1-800-555-5555,1182162.262616470456123,901470.514760732650757,Mach9_SignFace,335.358900000006543
unknown / THANK YOU FOR BEING OUR GUEST,1181269.866435393691063,901719.770823895931244,Mach9_SignFace,315.978000000002794
M1-102 / ADOPT A HIGHWAY,1192080.933067798614502,861470.617398470640182,Mach9_SignFace,262.758499999996275
Unknown / 316,1177957.727390393614769,909502.518709808588028,Mach9_SignFace,25.194699999992736
W3-8 / RAMP METERED AHEAD WHEN FLASHING,1193147.989004552364349,896647.105116233229637,Mach9_SignFace,320.170400000002701
R2-1 / 25,1179830.282372310757637,903451.487832888960838,Mach9_SignFace,291.543000000005122
R2-1 / 25,1179830.230863228440285,903451.362833142280579,Mach9_SignFace,289.514299999995274
"D1-1 / 725 719
→",1180356.237685218453407,902820.979907557368279,Mach9_SignFace,292.633600000001024
D1-1 / ,1200656.725627467036247,890509.161355391144753,Mach9_SignFace,114.367499999993015
R10-3e / PUSH BUTTON WAIT FOR WALK SIGNAL,1197496.068562969565392,872735.499724313616753,Mach9_SignFace,178.891300000002957
R1-3 / 4-WAY,1182750.839195221662521,901785.550219893455505,Mach9_SignFace,341.288400000004913
R7-8 / RESERVED PARKING,1182278.399195224046707,901694.156373813748360,Mach9_SignFace,334.297200000000885
R3-5L / ONLY,1210012.756456062197685,889249.207510471343994,Mach9_SignFace,57.153600000005099
M1-102 / ADOPT A HIGHWAY,1191750.712927728891373,860506.263684138655663,Mach9_SignFace,212.168999999994412
R6-1 / ,1200522.829569801688194,883490.431298390030861,Mach9_SignFace,183.128599999996368
"W13-2 / EXIT
25 MPH",1192127.608171299099922,861528.076929226517677,Mach9_SignFace,268.087499999994179
R3-5R / ONLY,1188616.731990978121758,896808.925658732652664,Mach9_SignFace,354.208599999998114
R7-1 / MARY'S NO PUBLIC PARKING NO UNAUTHORIZED PARKING,1194520.194265395402908,896492.970910057425499,Mach9_SignFace,333.432799999995041
R2-1 / ,1195088.127840802073479,895953.527763232588768,Mach9_SignFace,330.042000000001281
R2-1 / ,1203115.303059384226799,887470.354768976569176,Mach9_SignFace,37.561000000001513
D1-1 / ,1195261.499213218688965,895538.150641232728958,Mach9_SignFace,316.086500000004889
R2-1 / ,1197012.453388467431068,893873.762565806508064,Mach9_SignFace,235.771200000002864
D1-1 / CC CLASSIC COLLISION,1199225.212086305022240,877018.510515227913857,Mach9_SignFace,215.675399999992806
D11-1 / BIKE ROUTE,1197067.935889050364494,893860.304259389638901,Mach9_SignFace,229.452999999994063
OM-2Y / ,1196937.979456052184105,893941.999962136149406,Mach9_SignFace,237.537800000005518
OM3 / ,1196937.958458721637726,893942.036051303148270,Mach9_SignFace,236.560400000002119
"R5-4 / PRIVATE PROPERTY
NO TRESPASSING",1179334.469715639948845,903505.962789565324783,Mach9_SignFace,276.853799999997136
R10-3e / Push Button Wait For Walk Signal,1179326.020913630723953,903506.195072561502457,Mach9_SignFace,276.871899999998277
D1-1 / 5 SOUTH Seattle,1192987.404351964592934,896539.558743387460709,Mach9_SignFace,337.014500000004773
D9-8 / FOOD NEXT EXIT,1188142.994421392679214,896976.486019149422646,Mach9_SignFace,374.191099999996368
R7-8 / RESERVED PARKING,1208755.579508468508720,889414.995564728975296,Mach9_SignFace,54.199200000002747
D3-1 / ,1209953.471469640731812,889227.412934646010399,Mach9_SignFace,53.556400000001304
"R12-1a / WEIGHT LIMIT
16T
25T
27T",1210828.341439053416252,889028.461560890078545,Mach9_SignFace,46.172800000000279
R3-5 / ,1199355.932953476905823,880850.388350144028664,Mach9_SignFace,238.451799999995274
R5-1 / DO NOT ENTER,1211072.078484386205673,889009.576756149530411,Mach9_SignFace,41.436799999995856
R7-8 / Reserved Parking,1211364.142532810568810,888926.966685146093369,Mach9_SignFace,43.100000000005821
R10-3e / Push Button Wait For Walk Signal,1219829.072125226259232,889159.568910226225853,Mach9_SignFace,45.610599999999977
"R10-3e / PUSH BUTTON
WAIT FOR
WALK SIGNAL",1219184.415606141090393,886373.237212553620338,Mach9_SignFace,74.293999999994412
R3-8 / ONLY,1223202.056520968675613,887962.352800726890564,Mach9_SignFace,44.739900000000489
"D1-1 / Advanced European Service
Micro Homebrew
Quality Beer & Winemaking Supplies",1209940.318280726671219,889100.248818889260292,Mach9_SignFace,54.954500000007101
I-5 / Kingston,1188294.149958968162537,896885.723405390977859,Mach9_SignFace,365.953699999998207
R5-1 / DO NOT ENTER,1221661.570428714156151,889351.700087636709213,Mach9_SignFace,47.534199999994598
R5-1 / DO NOT ENTER,1220317.838208049535751,889321.429150804877281,Mach9_SignFace,46.687200000000303
"M3-1 / 522
2.5",1221342.284978061914444,889320.699821561574936,Mach9_SignFace,38.362899999992806
R2-1 / SPEED LIMIT 35,1178848.576330468058586,904706.246478229761124,Mach9_SignFace,196.410799999997835
W16-7PL / 750 FEET,1210828.359811723232269,889028.465497896075249,Mach9_SignFace,43.850500000000466
W11-2a / CROSS WALK,1178867.412250801920891,904623.846052482724190,Mach9_SignFace,202.528600000005099
"R10-3e / PUSH BUTTON
WAIT FOR
WALK SIGNAL",1192999.441729471087456,896560.859881892800331,Mach9_SignFace,318.768200000005891
R2-1 / ,1192983.322339132428169,896504.807828649878502,Mach9_SignFace,322.228400000007241
W1-2 / 30,1192032.848518311977386,861768.388128399848938,Mach9_SignFace,275.171100000006845
D3-1 / 6141,1207395.869629472494125,889181.366438806056976,Mach9_SignFace,78.086899999994785
D9-6 / ,1208180.103953391313553,889366.583916142582893,Mach9_SignFace,61.881200000003446
R2-1 / SPEED LIMIT 10,1177838.938257887959480,909290.972216889262199,Mach9_SignFace,22.075500000006286
R5-1a / AUTHORIZED VEHICLES ONLY,1197219.610454469919205,871986.706930562853813,Mach9_SignFace,176.701600000000326
R2-1 / ,1197228.261027723550797,871982.963171645998955,Mach9_SignFace,176.710900000005495
R10-11a / RIGHT TURNS PERMITTED,1199341.056998968124390,879979.106300055980682,Mach9_SignFace,242.259999999994761
